Primary Number,OTIS ID,Property Number,Name,Aliases and Alias Types,St Number,St Name,City,County,Zip,Vicinity,Other Geography,Evaluation Info,District Elements,Parent District,Assoc Resources,Parcel Num,MilePost,Ownership,Construction Year(s),oCode,Date Modified,Export Date
,557835,140114,,,4291,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0131",,558124,,030-1874-009,,P,1931,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557836,140115,,,4298,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0132",,558124,,030-1873-001,,P,1926,o33118f3 | o37122g2,4/5/2018,9/23/2022
01-008026,485492,87558,OAKLAND CREMATION ASSOCIATION CREMATORY,CHAPEL OF MEMORIES^Other Name,4406,MONTGOMERY ST,OAKLAND,ALAMEDA,94611,,,"7N, 09/30/1992, 4623-0620-0000",,,,13-1129-33-0,,P,1901,,4/5/2018,9/23/2022
01-008027,485493,87559,OAKLAND CREMATION ASSOCIATION COLUMBARIUM,,4418,MONTGOMERY ST,OAKLAND,ALAMEDA,94611,,,"7N, 09/30/1992, 4623-0621-0000 | 7R, 01/14/1997, 4623-3169-0000",,,,13-1129-34-0 W,,P,1903,,4/5/2018,9/23/2022
,555443,142641,,,3045,MONTICELLO AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3699-0019",,555427,,036-2447-020,,P,1924,o34118b3,4/5/2018,9/23/2022
,555444,142642,,,3101,MONTICELLO AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3699-0020",,555427,,036-2447-019,,P,1925,,4/5/2018,9/23/2022
01-009912,501056,107578,,,3121,MONTICELLO AVE,OAKLAND,ALAMEDA,,,,"6Y, 04/17/1997, HUD970310D",,,,,,P,1925,,4/5/2018,9/23/2022
01-000846,489893,92991,BUNCH & FRAGA CONCRETE TILE FACTORY,01-4623-009^Survey Number,776,MOORPARK ST,OAKLAND,ALAMEDA,94603,,,"6Z, 09/30/1995, 4623-4499-0000 | 7R, 09/30/1994, 4623-1201-0000",,,,045-5257-004-00,,P,1946,o37122g3,4/5/2018,9/23/2022
01-009984,505055,112544,,,4517,MORAGA AVE,OAKLAND,ALAMEDA,94611,,,"6Y, 10/16/1997, DOE-01-97-0036-0000 | 6Y, 10/16/1997, HUD970903B",,,,,,P,1925,,4/5/2018,9/23/2022
01-009500,500086,106267,Montclair Firehouse,,6226,Moraga Ave,Oakland,Alameda,,,,"2S2, 02/08/2022, FHWA_2021_1214_001 | 7R, 01/14/1997, 4623-3170-0000",,,,048F 7361 009 04,,,1920,,8/31/2022,9/23/2022
,715261,,Montclair Park and Recreation Center,,6300,Moraga Ave,Oakland,Alameda,94611,,,"2S2, 02/08/2022, FHWA_2021_1214_001",,,,48F-7361-13,,,1938-1940,o37122g2,9/6/2022,9/23/2022
01-010254,569374,120107,,,2872,MORCOM AVE,OAKLAND,ALAMEDA,94619,,,"6Y, 03/19/1999, DOE-01-99-0014-0000 | 6Y, 03/19/1999, HUD990301G",,,,,,P,1924,,4/5/2018,9/23/2022
01-008386,494138,98622,,,2901,MORCOM AVE,OAKLAND,ALAMEDA,,,,"6Y, 11/30/1995, HUD951018I",,,,,,P,1922,,4/5/2018,9/23/2022
01-009904,500714,107176,,,3288,MORCOM AVE,OAKLAND,ALAMEDA,,,,"6Y, 03/24/1997, HUD970224B",,,,,,P,1925,,4/5/2018,9/23/2022
01-010321,573174,122888,,,28,MORCOM PL,OAKLAND,ALAMEDA,94601,,,"6Y, 09/03/1999, DOE-01-99-0064-0000 | 6Y, 09/03/1999, HUD990816O",,,,,,P,1923,o37122g3,4/5/2018,9/23/2022
01-006768,474938,74163,,,5924,MORKEN ST,OAKLAND,ALAMEDA,,,,"6Y, 11/27/1991, HUD911115D",,,,,,U,1935,,4/5/2018,9/23/2022
,513385,184721,,,6917,MORKEN ST,OAKLAND,ALAMEDA,94621,,,"6Y, 09/15/2010, HUD100907ij",,,,039-3313-002-00,,P,1932,o34116h8,4/5/2018,9/23/2022
01-006715,473751,72859,,,3454,MORRISON ST,OAKLAND,ALAMEDA,,,,"6Y, 08/19/1991, HUD910712A",,,,,,U,1935,,4/5/2018,9/23/2022
,513150,184896,,,5627,MORSE DR,OAKLAND,ALAMEDA,94605,,,"6Y, 09/15/2010, HUD100823xx",,,,038-3172-059-00,,P,1924,,4/5/2018,9/23/2022
01-009778,500368,106689,7-31 MOSS AVENUE DISTRICT,,,MOSS AVE,OAKLAND,ALAMEDA,,,,"7R, 02/05/1997, 4623-3458-9999",,,,,,P,1890-1900,,4/5/2018,9/23/2022
01-009872,500476,106839,FERNWOOD DISTRICT,,,MOUNTAIN BLVD,OAKLAND,ALAMEDA,,,FERNWOOD DR/THORNHIL (Corridor),"7R, 02/19/1997, 4623-3549-9999",,,,,,P,1920-1950,,4/5/2018,9/23/2022
01-009501,500087,106269,,,1574,MOUNTAIN BLVD,OAKLAND,ALAMEDA,94611,,,"7R, 01/14/1997, 4623-3171-0000",,,,048G 7419 058 00,,P,1920,,4/5/2018,9/23/2022
01-009502,500088,106270,,,1600,MOUNTAIN BLVD,OAKLAND,ALAMEDA,94611,,,"7R, 01/14/1997, 4623-3172-0000",,,,048G 7419 056 01,,P,1920,,4/5/2018,9/23/2022
01-009503,500089,106271,MONTCLAIR BRANCH LIBRARY,,1687,MOUNTAIN BLVD,OAKLAND,ALAMEDA,94611,,,"7R, 01/14/1997, 4623-3173-0000",,,,048F 7362 003 00,,M,1930,,4/5/2018,9/23/2022
01-000847,489894,92992,CASON STORE AND BANK BUILDING,01-4623-009^Survey Number,2021,MOUNTAIN BLVD,OAKLAND,ALAMEDA,94611,,,"5S2, 09/30/1994, 4623-1202-0000 | 5S2, 09/30/1995, 4623-4500-0000",,,,048F-7358-004-01,,P,1947,o37122g3,4/5/2018,9/23/2022
01-000848,489895,92993,KLEE'S RESTAURANT,01-4623-009^Survey Number,2062,MOUNTAIN BLVD,OAKLAND,ALAMEDA,94611,,,"5S2, 09/30/1995, 4623-4501-0000 | 7R, 09/30/1994, 4623-1203-0000",,,,048F-7354-014-02,,P,1946-1951,o37122g3,4/5/2018,9/23/2022
01-000849,489896,92994,LEEKINS STORE BUILDINGS - CY'S REST,01-4623-009^Survey Number,2086,MOUNTAIN BLVD,OAKLAND,ALAMEDA,94611,,,"6Z, 09/30/1995, 4623-4502-0000 | 7R, 09/30/1994, 4623-1204-0000",,,,048F-7352-014-01,,P,1947-1985,o37122g3,4/5/2018,9/23/2022
,657751,,,,2130,MOUNTAIN BLVD,OAKLAND,Alameda,94611,,,"6Y, 10/22/2014, FCC_2014_0922_004",,,,,,,,,4/5/2018,9/23/2022
01-003689,413539,10718,MCCREA HOUSE,,3500,MOUNTAIN BLVD,OAKLAND,Alameda,94619,,,"1S, 02/11/1982, NPS-82002165-0000",,,,,,,1913,o37122g3 | o37122h3,8/18/2020,9/23/2022
01-008368,493251,97306,CHABOT OBSERVATORY BUILDING,,4917,MOUNTAIN BLVD,OAKLAND,ALAMEDA,94619,,,"2S2, 09/12/1995, USAF950718A",,,,,,,1915,,4/5/2018,9/23/2022
,554649,143506,,,2614,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0031",,554618,,048-7256-044,,P,1949,,4/5/2018,9/23/2022
,554650,143507,,,2618,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0032",,554618,,048-7256-043,,P,1968,,4/5/2018,9/23/2022
,554651,143508,,,2622,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0033",,554618,,048-7256-042,,P,1960,,4/5/2018,9/23/2022
,554652,143509,,,2630,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0034",,554618,,048-7256-040,,P,1963,,4/5/2018,9/23/2022
,554653,143510,,,2636,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0035",,554618,,048-7256-040,,P,1964,,4/5/2018,9/23/2022
,554654,143511,,,2648,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0036",,554618,,048-7256-039,,P,1959,,4/5/2018,9/23/2022
,554655,143512,,,2654,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0037",,554618,,048-7256-037,,P,1959,,4/5/2018,9/23/2022
,554656,143513,,,2670,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0038",,554618,,048-7256-036,,P,1965,,4/5/2018,9/23/2022
,554657,143514,,,2686,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0039",,554618,,048-7256-035,,P,1955,,4/5/2018,9/23/2022
,554658,143515,,,2690,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0040",,554618,,048-7256-034,,P,1958,,4/5/2018,9/23/2022
,554659,143516,,,2692,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0041",,554618,,048-7256-033,,P,1940,,4/5/2018,9/23/2022
,554660,143517,,,2698,MOUNTIAN GATE WY,OAKLAND,ALAMEDA,94603,,,"7R, , 4623-3717-0042",,554618,,048-7256-032,,P,1960,,4/5/2018,9/23/2022
01-007439,482713,84307,BUILDING #590,01-4623-002^Survey Number | OAKLAND ARMY BASE^Other Name | POSTAL CONCENTRATION^Other Name,,MURMANSK ST,OAKLAND,ALAMEDA,,,8TH ST (Corridor),"6Y, 10/05/1990, 4623-0441-0043 | 6Y, 10/05/1990, FHWA900927X",,470764,,,,F,1944,,4/5/2018,9/23/2022
01-007440,482714,84308,BUILDING #640,01-4623-002^Survey Number | OAKLAND ARMY BASE^Other Name | POSTAL CONCENTRATION^Other Name,,MURMANSK ST,OAKLAND,ALAMEDA,,,10TH ST (Corridor),"6Y, 10/05/1990, 4623-0441-0044 | 6Y, 10/05/1990, FHWA900927X",,470764,,,,U,,,4/5/2018,9/23/2022
01-007461,482735,84333,BUILDING #702,01-4623-002^Survey Number | OAKLAND ARMY BASE^Other Name | SENTRY STATION^Other Name,,MURMANSK ST,OAKLAND,ALAMEDA,,,,"6Y, 10/05/1990, 4623-0441-0065 | 6Y, 10/05/1990, FHWA900927X",,470764,,,,F,1963,,4/5/2018,9/23/2022
01-007466,482740,84338,BUILDING #762,01-4623-002^Survey Number | DISPENSARY AND DENTAL CLINIC^Other Name | OAKLAND ARMY BASE^Other Name,,MURMANSK ST,OAKLAND,ALAMEDA,,,,"6Y, 10/05/1990, 4623-0441-0070 | 6Y, 10/05/1990, FHWA900927X",,470764,,,,F,1965,,4/5/2018,9/23/2022
01-009742,499822,106637,MCCLYMONDS NEIGHBORHOOD DISTRICT,,,MYRTLE ST,OAKLAND,ALAMEDA,,,MARKET/FILBERT/LINDE (Corridor),"7R, 02/03/1997, 4623-3421-9999",,,,,,P,1860-1910,,4/5/2018,9/23/2022
01-007077,481467,82957,CALIFORNIA PACKING CORPORATION LABEL PLANT,01-4623-002^Survey Number,101,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 07/21/1993, 4623-0261-0003",,481455,,,,P,1917,,4/5/2018,9/23/2022
01-007740,483532,85419,MARKET STREET CONGREGATIONAL CHURCH - COOPER A.M.E,MARKET STREET CONGREGATIONAL CHURCH - COOPER A.M.E. ZION CH^Other Name,1420,MYRTLE ST,OAKLAND,ALAMEDA,94670,,,"3D, 01/10/1994, 4623-0445-0051",,483480,,5-383-18-0,,P,1911,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007741,483534,85421,BURPEE (J.S.) - GILMORE (ROBERT) HOUSE,,1425,MYRTLE ST,OAKLAND,ALAMEDA,94670,,,"3D, 01/10/1994, 4623-0445-0052",,483480,,5-382-10-0,,P,1879,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007742,483535,85422,ROCKTESCHELL (FRIEDA) - BRUCE APARTMENTS,,1500,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"6Z, 01/10/1994, 4623-0445-0053",,483480,,5-383-19-1,,P,1923,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007743,483536,85423,LAING-BROWN (HARVEY)-DILLE HOUSE,,1505,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0054",,483480,,5-382-8-0,,P,1886,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007744,483537,85424,GORRILL (RICHARD) - SOHNCKE (HUGO) HOUSE,,1511,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0055",,483480,,5-382-7-0,,P,1883,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007745,483538,85425,,,1514,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"2D, 01/10/1994, 4623-0445-0056",,483480,,5-383-20-0,,P,1895,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007746,483539,85426,GORDON (MARY) - ISAACS (ISAAC) HOUSE,,1515,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0057",,483480,,5-382-6-0,,P,1904,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007747,483540,85427,ORME (MARY)-STEELE (MARY) FLATS,,1518,MYRTLE ST,OAKLAND,ALAMEDA,94670,,,"3D, 01/10/1994, 4623-0445-0058",,483480,,5-383-21-0,,P,1907,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007748,483541,85428,"MALONEY, JAMES AND BRIDGET, HOUSE",,1519,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0059",,483480,,5-382-5-0,,P,1905,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007749,483542,85429,KEGLEY (CHARLES)-SHIVELEY-O'SULLIVAN FLATS,,1522,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7N, 01/10/1994, 4623-0445-0060",,483480,,5-383-22-0,,P,1906,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007750,483543,85430,PETERSON (FRANCES)-STOCKHOLM (ANNIE) FLATS,,1523,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0061",,483480,,5-382-4-0,,P,1904,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007751,483544,85431,KELLY (JAMES)-RUEDY (CHRISTIAN) FLATS,,1527,MYRTLE ST,OAKLAND,ALAMEDA,94607,,16TH ST (Corridor),"3D, 01/10/1993, 4623-0445-0062",,483480,,5-382-3-0,,P,1904,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007752,483545,85432,KEGLEY (CHARLES)-FRISBIE (GEORGE) FLATS,,1530,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7N, 01/10/1994, 4623-0445-0063",,483480,,5-383-23-0,,P,1906,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007753,483546,85433,KEGLEY (CHARLES)-McKAY (PHOEBE) FLATS,,1534,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0064",,483480,,5-383-1-0,,P,1906,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007754,483547,85434,BPPTH (CARRIE L.) FLATS,,1608,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"6Z, 01/10/1994, 4623-0445-0065",,483480,,5-384-16-0 N,,P,1926,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007755,483548,85435,"HALSTEAD, JAMES","KATE, HOUSE^Other Name",1616,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0066",,483480,,5-384-17-0,,P,1877,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007756,483549,85436,CRAVEN (LOUIS)-SMYTHE (WALTER) HOUSE,,1625,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0067",,483480,,5-385-7-0,,P,1884,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007757,483550,85437,HALSTEAD (JAMES)-COONS (A. J.) HOUSE,,1626,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0068",,483480,,5-384-18-0,,P,1884,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007758,483551,85438,KNOLL(ALBERT)-WILCOX (F. A.)-CAIN HOUSE,,1629,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0069",,483480,,5-385-6-0,,P,1890,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007759,483552,85439,FOSTER (WINIFRED) FLATS,,1630,MYRTLE ST,OAKLAND,ALAMEDA,94670,,,"6Z, 01/10/1994, 4623-0445-0070",,483480,,5-384-19-0,,P,1926,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007760,483553,85440,MONTEITH (ANDREW)-BYRNE (ANNIE) HOUSE,,1700,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7N, 01/10/1994, 4623-0445-0071",,483480,,5-384-20-0,,P,1884,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007761,483554,85441,HEALEY (PATRICK) HOUSE,,1703,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7N, 01/10/1994, 4623-0445-0072",,483480,,5-385-5-0,,P,1883,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007762,483555,85442,"LISSON, JOSEPH, MATHILDA, AND TILLIE, HOUSE",,1709,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0073",,483480,,5-385-4-0,,P,1888,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007763,483556,85443,GALLAGHER (PATRICK) HOUSE,,1710,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0074",,483480,,5-384-21-2,,P,1888,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007764,483557,85444,BARNETT (DAVID) HOUSE,,1714,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0075",,483480,,5-384-22-0,,P,1896,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007765,483558,85445,"PEARSON, JOHN WINFIELD AND ALLIE M., HOUSE",,1717,MYRTLE ST,OAKLAND,ALAMEDA,94607,,18TH ST (Corridor),"3D, 01/10/1994, 4623-0445-0076",,483480,,5-385-3-0,,P,1884,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007766,483559,85446,HUNT (CHARLES)-ALDRICH (ABBIE) HOUSE,,1724,MYRTLE ST,OAKLAND,ALAMEDA,94607,,18TH ST (Corridor),"3D, 01/10/1994, 4623-0445-0077",,483480,,5-384-1-0,,P,1888,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007767,483560,85447,PETER (SIMON) HOUSE,,1821,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"6Z, 01/10/1994, 4623-0445-0078",,483480,,5-409-21-3,,P,1886,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007768,483561,85448,SMILIE (ROBERT)-GOHRMAN (EMMA) HOUSE,,1824,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0079",,483480,,5-410-20-0,,P,1889,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007769,483562,85449,CLARK (FRED) - FURUTA (ALBERT,YUKI) HOUSE^Other Name,1828,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0080",,483480,,5-410-21-0,,P,1889,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007770,483563,85450,,,1829,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"6Z, 01/10/1994, 4623-0445-0081",,483480,,5-409-20-0,,P,1962,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007771,483564,85451,BAXTER (WILLIAM,JULIET)-BOLMER (FRED) HOUSE^Other Name,1831,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7N, 01/10/1994, 4623-0445-0082",,483480,,5-409-19-0,,P,1875,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007772,483565,85452,CANFIELD (HENRY) - FARLEY (NEWTON) HOUSE,,1835,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0083",,483480,,5-409-18-0,,P,1885,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007773,483566,85453,MOORE (THOMAS,KATE) HOUSE^Other Name,1901,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0084",,483480,,5-409-17-0,,P,1885,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007774,483568,85455,HENRY-GALLOWAY (JOHN D.)-GRIFFITHS HOUSE,,1902,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0085",,483480,,5-410-23-0,,P,1897,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007775,483569,85456,MAYLAN (AUGUSTUS J.) HOUSE,,1906,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0086",,483480,,5-410-24-0,,P,1902,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007776,483570,85457,"LEMON, JOSEPHINE, FLATS",,1907,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7N, 01/10/1994, 4623-0445-0087",,483480,,5-409-16-0,,P,1890,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007777,483571,85458,CAIG (DAVID) - LEMKAU (HENRY) HOUSE,,1913,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7N, 01/10/1994, 4623-0445-0088",,483480,,5-409-15-0,,P,1885,o37122g3,4/5/2018,9/23/2022
01-007778,483572,85459,AINSWORTH (GEORGE,WILLIAM)-McBRIEN (JAMES) HOUSE^Other Name,1917,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/10/1994, 4623-0445-0089",,483480,,5-409-14-0,,P,1892,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007779,483573,85460,STONE (JANE)-STURTEVANT - JOHNSON HOUSE,,1921,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7N, 01/11/1994, 4623-0445-0090",,483480,,5-409-13-0,,P,1889,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007780,483574,85461,"CAULFIELD, ALBAN, GRACE, AND MADGE, HOUSE",,1931,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7N, 01/11/1994, 4623-0445-0091",,483480,,5-409-12-0,,P,1885,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007781,483575,85462,RICHTER (CATHERINE)-LARSON (CHARLES) HOUSE,,1937,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7N, 01/11/1994, 4623-0445-0092",,483480,,5-409-11-0,,P,1891,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-007782,483576,85463,McTAVISH (KENNETH)-APGAR-OLSON HOUSE,,2003,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7N, 01/11/1994, 4623-0445-0093",,483480,,5-409-10-0,,P,1885,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-010276,571784,121325,,,2006,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"6Y, 03/22/1999, DOE-01-99-0035-0000 | 6Y, 03/22/1999, HUD990208J",,,,,,P,1904,,4/5/2018,9/23/2022
01-007783,483577,85464,EMBURY (JAMES)-RASMUSSEN (ROLAND) HOUSE,,2007,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"3D, 01/11/1994, 4623-0445-0094",,483480,,5-409-9-0,,P,1892,o34118b2 | o37122g3,4/5/2018,9/23/2022
01-006936,479322,80415,,,2320,MYRTLE ST,OAKLAND,ALAMEDA,,,,"6Y, 01/11/1995, HUD941118B | 6Y, 02/19/1993, HUD930209B",,,,,,P,1893,,4/5/2018,9/23/2022
01-009504,500090,106272,LUNDBERG (LOUIS)-DAHL (JOHN) HOUSE,,2438,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7R, 01/14/1997, 4623-3174-0000",,,,005 0432 023 00,,P,1888,,4/5/2018,9/23/2022
01-009505,500091,106273,LUNDBERG (LOUIS)-CINALLI (JOE,A.) HOUSE^Other Name,2442,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7R, 01/14/1997, 4623-3175-0000",,,,005 0432 024 00,,P,1888,,4/5/2018,9/23/2022
01-009506,500092,106274,BRADFORD (ALONZO)-RANDOLPH (HENRY) HOUSE,,2503,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7R, 01/14/1997, 4623-3176-0000",,,,005 0433 007 00,,P,1877,,4/5/2018,9/23/2022
01-008312,492308,95959,,,2504,MYRTLE ST,OAKLAND,ALAMEDA,,,,"6Y, 05/26/1995, HUD950407B",,,,,,P,1912,,4/5/2018,9/23/2022
01-009507,500093,106275,JOHNSON (BEN O.) HOUSE,,2521,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7R, 01/14/1997, 4623-3177-0000",,,,005 0433 004 00,,P,1899,,4/5/2018,9/23/2022
01-009508,500094,106276,MCCLYMONDS HIGH SCHOOL,,2607,MYRTLE ST,OAKLAND,ALAMEDA,94607,,LINDEN (Corridor),"7R, 01/14/1997, 4623-3178-0000",,,,005 0450 001 01,,D,1951,,4/5/2018,9/23/2022
01-009509,500095,106277,CRUZ (JOSEPH)-WELLS (ROBERT E.) HOUSE,,2632,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7R, 01/14/1997, 4623-3179-0000",,,,005 0451 020 00,,P,1896,,4/5/2018,9/23/2022
01-009510,500096,106278,KING (WILLIAM A.)-DEMENEZES (J.) HOUSE,,2822,MYRTLE ST,OAKLAND,ALAMEDA,94607,,,"7R, 01/14/1997, 4623-3180-0000",,,,005 0452 014 00,,P,1878,,4/5/2018,9/23/2022
01-010267,569496,120271,,,697,NEVADA ST,OAKLAND,ALAMEDA,94603,,,"6Y, 04/28/1999, DOE-01-99-0027-0000 | 6Y, 04/28/1999, HUD990322L",,,,,,P,1943,o33117g7,4/5/2018,9/23/2022
,513312,184868,,,3941,NEVIL ST,OAKLAND,ALAMEDA,94601,,,"6Y, 09/15/2010, HUD100823n",,,,032-2069-014-00,,P,1941,,4/5/2018,9/23/2022
01-009511,500097,106279,,,285,NEWTON AVE,OAKLAND,ALAMEDA,94606,,,"7R, 01/14/1997, 4623-3181-0000",,,,021 0229 001 00,,P,1900,,4/5/2018,9/23/2022
01-009512,500098,106280,,,353,NEWTON AVE,OAKLAND,ALAMEDA,94606,,LESTER (Corridor),"7R, 01/14/1997, 4623-3182-0000",,,,021 0227 018 00,,P,1906,,4/5/2018,9/23/2022
01-009861,500465,106828,NEY AND OUTLOOK AVENUES DISTRICT,,,NEY AVE,OAKLAND,ALAMEDA,,,OUTLOOK AVE/73RD-76T (Corridor),"7R, 02/19/1997, 4623-3538-9999",,,,,,P,1920-1940,,4/5/2018,9/23/2022
01-008170,488484,91315,,,7547,NEY AVE,OAKLAND,ALAMEDA,,,,"6Y, 09/12/1994, HUD940727F",,,,,,P,1826,,4/5/2018,9/23/2022
01-010107,507138,115027,,,8108,NEY AVE,OAKLAND,ALAMEDA,94608,,,"6Y, 03/26/1998, DOE-01-98-0016-0000 | 6Y, 03/26/1998, HUD980130B",,,,,,P,1939,,4/5/2018,9/23/2022
,513045,184994,,,8122,NEY AVE,OAKLAND,ALAMEDA,94605,,,"6Y, 09/15/2010, HUD100907i",,,,040A-3423-023-00,,P,1941,,4/5/2018,9/23/2022
